,device_uuid,date,feature1,feature2,feature3,platform,user_registered,country
17,ef8a050a-f4f5-4b6f-a6b8-b444aa3d2bdf,2016-03-01,2,1.6,1.2,iOS,False,NL
18,2abeb2a9-8b10-435c-a1b5-692741072b5b,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
19,2abeb2a9-8b10-435c-a1b5-692741072b5b,2016-10-01,4,3.2,2.4,iOS,False,NL
20,2abeb2a9-8b10-435c-a1b5-692741072b5b,2016-11-01,10,8.0,6.0,iOS,False,NL
21,2abeb2a9-8b10-435c-a1b5-692741072b5b,2016-12-01,1,0.8,0.6,iOS,False,NL
22,2abeb2a9-8b10-435c-a1b5-692741072b5b,2017-01-01,2,1.6,1.2,iOS,False,NL
23,2abeb2a9-8b10-435c-a1b5-692741072b5b,2017-02-01,1,0.8,0.6,iOS,False,NL
24,2abeb2a9-8b10-435c-a1b5-692741072b5b,2017-03-01,13,10.4,7.8,iOS,False,NL
25,e1a17625-01de-498f-b33d-834593a0e122,2016-02-01,10,8.0,6.0,Android,False,NL
26,b511279b-cf6d-4b4e-b49b-79f255355350,2016-05-01,2,1.6,1.2,iOS,False,NL
27,b511279b-cf6d-4b4e-b49b-79f255355350,2016-06-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
28,b511279b-cf6d-4b4e-b49b-79f255355350,2016-07-01,11,8.8,6.6,iOS,False,NL
29,b511279b-cf6d-4b4e-b49b-79f255355350,2016-08-01,9,7.2,5.3999999999999995,iOS,False,NL
30,b511279b-cf6d-4b4e-b49b-79f255355350,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
31,b511279b-cf6d-4b4e-b49b-79f255355350,2016-10-01,7,5.6000000000000005,4.2,iOS,False,NL
32,b511279b-cf6d-4b4e-b49b-79f255355350,2016-11-01,4,3.2,2.4,iOS,False,NL
33,b511279b-cf6d-4b4e-b49b-79f255355350,2016-12-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
34,b511279b-cf6d-4b4e-b49b-79f255355350,2017-01-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
35,b511279b-cf6d-4b4e-b49b-79f255355350,2017-02-01,2,1.6,1.2,iOS,False,NL
36,b511279b-cf6d-4b4e-b49b-79f255355350,2017-03-01,13,10.4,7.8,iOS,False,NL
37,b511279b-cf6d-4b4e-b49b-79f255355350,2017-04-01,8,6.4,4.8,iOS,False,NL
38,b511279b-cf6d-4b4e-b49b-79f255355350,2017-05-01,8,6.4,4.8,iOS,False,NL
39,b511279b-cf6d-4b4e-b49b-79f255355350,2017-06-01,7,5.6000000000000005,4.2,iOS,False,NL
40,b511279b-cf6d-4b4e-b49b-79f255355350,2017-07-01,7,5.6000000000000005,4.2,iOS,False,NL
41,b511279b-cf6d-4b4e-b49b-79f255355350,2017-08-01,5,4.0,3.0,iOS,False,NL
42,92087353-e48a-4324-ac8b-0c9189068aaf,2016-08-01,10,8.0,6.0,iOS,False,NL
43,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-04-01,4,3.2,2.4,iOS,False,AU
44,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-05-01,7,5.6000000000000005,4.2,iOS,False,AU
45,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-06-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
46,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-07-01,7,5.6000000000000005,4.2,iOS,False,AU
47,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-08-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
48,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-09-01,13,10.4,7.8,iOS,False,AU
49,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-10-01,4,3.2,2.4,iOS,False,AU
50,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-11-01,1,0.8,0.6,iOS,False,AU
51,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2016-12-01,12,9.600000000000001,7.199999999999999,iOS,False,AU
52,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2017-01-01,4,3.2,2.4,iOS,False,AU
53,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2017-02-01,11,8.8,6.6,iOS,False,AU
54,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2017-03-01,9,7.2,5.3999999999999995,iOS,False,AU
55,d4e6c608-ca33-48a7-9797-1fa3b4776bda,2017-04-01,4,3.2,2.4,iOS,False,AU
56,bceda77d-f0e0-42b1-8c05-00b5e9e7464d,2016-08-01,8,6.4,4.8,iOS,False,FR
57,44d32f69-d6ee-4197-9c09-1469cd6b3101,2016-04-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
58,44d32f69-d6ee-4197-9c09-1469cd6b3101,2016-05-01,11,8.8,6.6,iOS,False,AU
59,44d32f69-d6ee-4197-9c09-1469cd6b3101,2016-06-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
60,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-06-01,4,3.2,2.4,iOS,True,NL
61,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-07-01,9,7.2,5.3999999999999995,iOS,True,NL
62,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-08-01,9,7.2,5.3999999999999995,iOS,True,NL
63,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,True,NL
64,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-10-01,3,2.4000000000000004,1.7999999999999998,iOS,True,NL
65,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-11-01,6,4.800000000000001,3.5999999999999996,iOS,True,NL
66,3b1275c7-9114-4df2-8d63-743ff74990c2,2016-12-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
67,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-01-01,13,10.4,7.8,iOS,True,NL
68,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-02-01,8,6.4,4.8,iOS,True,NL
69,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-03-01,8,6.4,4.8,iOS,True,NL
70,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-04-01,5,4.0,3.0,iOS,True,NL
71,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-05-01,6,4.800000000000001,3.5999999999999996,iOS,True,NL
72,3b1275c7-9114-4df2-8d63-743ff74990c2,2017-06-01,3,2.4000000000000004,1.7999999999999998,iOS,True,NL
73,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-03-01,9,7.2,5.3999999999999995,iOS,False,FR
74,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-04-01,5,4.0,3.0,iOS,False,FR
75,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-05-01,4,3.2,2.4,iOS,False,FR
76,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-06-01,13,10.4,7.8,iOS,False,FR
77,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-07-01,13,10.4,7.8,iOS,False,FR
78,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-08-01,1,0.8,0.6,iOS,False,FR
79,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-09-01,12,9.600000000000001,7.199999999999999,iOS,False,FR
80,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-10-01,6,4.800000000000001,3.5999999999999996,iOS,False,FR
81,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-11-01,12,9.600000000000001,7.199999999999999,iOS,False,FR
82,aad76b4f-f948-4215-9694-0e7d50f709f6,2016-12-01,6,4.800000000000001,3.5999999999999996,iOS,False,FR
83,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-01-01,13,10.4,7.8,iOS,False,FR
84,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-02-01,10,8.0,6.0,iOS,False,FR
85,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-03-01,11,8.8,6.6,iOS,False,FR
86,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-04-01,10,8.0,6.0,iOS,False,FR
87,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-05-01,9,7.2,5.3999999999999995,iOS,False,FR
88,aad76b4f-f948-4215-9694-0e7d50f709f6,2017-06-01,5,4.0,3.0,iOS,False,FR
89,745913b1-9122-4836-8bb7-f7c026ae63ad,2016-05-01,11,8.8,6.6,Android,False,NL
90,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-02-01,12,9.600000000000001,7.199999999999999,Android,True,NL
91,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-03-01,8,6.4,4.8,Android,True,NL
92,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-04-01,6,4.800000000000001,3.5999999999999996,Android,True,NL
93,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-05-01,5,4.0,3.0,Android,True,NL
94,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-06-01,7,5.6000000000000005,4.2,Android,True,NL
95,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-07-01,13,10.4,7.8,Android,True,NL
96,0cfd0637-0e98-4c66-ada8-8fb74e7bc07a,2016-08-01,6,4.800000000000001,3.5999999999999996,Android,True,NL
97,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-07-01,4,3.2,2.4,Android,False,NL
98,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-08-01,9,7.2,5.3999999999999995,Android,False,NL
99,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-09-01,7,5.6000000000000005,4.2,Android,False,NL
100,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-10-01,8,6.4,4.8,Android,False,NL
101,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-11-01,12,9.600000000000001,7.199999999999999,Android,False,NL
102,cff6f248-4b13-4861-ae71-6cf435b888b3,2016-12-01,12,9.600000000000001,7.199999999999999,Android,False,NL
103,b80b3f43-dd70-4b0a-bd56-69a02bc4acc2,2016-04-01,12,9.600000000000001,7.199999999999999,iOS,False,FR
104,0de63b70-6833-47b6-bd91-b875a46c0a9a,2016-04-01,7,5.6000000000000005,4.2,Android,False,NL
105,6a8effbc-90e5-4743-a227-1573a47becaa,2016-08-01,13,10.4,7.8,iOS,False,AU
106,c9bd1512-cb43-44cd-b398-0878cc695be1,2016-02-01,5,4.0,3.0,Android,False,AU
107,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2016-10-01,10,8.0,6.0,iOS,False,NL
108,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2016-11-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
109,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2016-12-01,5,4.0,3.0,iOS,False,NL
110,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2017-01-01,7,5.6000000000000005,4.2,iOS,False,NL
111,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2017-02-01,4,3.2,2.4,iOS,False,NL
112,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2017-03-01,1,0.8,0.6,iOS,False,NL
113,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2017-04-01,1,0.8,0.6,iOS,False,NL
114,ddf42c86-a28e-44ee-94d1-336dde99b8ba,2017-05-01,7,5.6000000000000005,4.2,iOS,False,NL
115,f42ecbf8-dd89-4577-82b3-628169970859,2016-02-01,1,0.8,0.6,Android,False,NL
116,c89ee224-5171-4e33-8a78-ea76cf71ff10,2016-08-01,4,3.2,2.4,iOS,False,NL
117,3e7ce7a6-bef0-4c67-8662-854e815ddac5,2016-02-01,12,9.600000000000001,7.199999999999999,Android,False,NL
118,880fea00-2207-4221-9361-102b8b366ab7,2016-04-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
119,3be2de06-03b8-4e8e-9b3d-23122a630849,2016-09-01,10,8.0,6.0,Android,False,NL
120,3be2de06-03b8-4e8e-9b3d-23122a630849,2016-10-01,6,4.800000000000001,3.5999999999999996,Android,False,NL
121,3be2de06-03b8-4e8e-9b3d-23122a630849,2016-11-01,10,8.0,6.0,Android,False,NL
122,3be2de06-03b8-4e8e-9b3d-23122a630849,2016-12-01,5,4.0,3.0,Android,False,NL
123,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-01-01,4,3.2,2.4,Android,False,NL
124,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-02-01,4,3.2,2.4,Android,False,NL
125,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-03-01,9,7.2,5.3999999999999995,Android,False,NL
126,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-04-01,10,8.0,6.0,Android,False,NL
127,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-05-01,10,8.0,6.0,Android,False,NL
128,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-06-01,11,8.8,6.6,Android,False,NL
129,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-07-01,8,6.4,4.8,Android,False,NL
130,3be2de06-03b8-4e8e-9b3d-23122a630849,2017-08-01,11,8.8,6.6,Android,False,NL
131,794a5fcd-10d2-41e5-a48f-ec96abd2475f,2016-08-01,1,0.8,0.6,iOS,True,AU
132,ff0cd006-ee21-4e08-b972-9e51c7bc1a87,2016-04-01,9,7.2,5.3999999999999995,iOS,False,AU
133,ff0cd006-ee21-4e08-b972-9e51c7bc1a87,2016-05-01,11,8.8,6.6,iOS,False,AU
134,ff0cd006-ee21-4e08-b972-9e51c7bc1a87,2016-06-01,4,3.2,2.4,iOS,False,AU
135,ff0cd006-ee21-4e08-b972-9e51c7bc1a87,2016-07-01,13,10.4,7.8,iOS,False,AU
136,ff0cd006-ee21-4e08-b972-9e51c7bc1a87,2016-08-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
137,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-06-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
138,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-07-01,10,8.0,6.0,iOS,True,NL
139,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-08-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
140,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-09-01,7,5.6000000000000005,4.2,iOS,True,NL
141,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-10-01,13,10.4,7.8,iOS,True,NL
142,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-11-01,7,5.6000000000000005,4.2,iOS,True,NL
143,b66a396e-f7b1-4244-ad84-430e0b5214e1,2016-12-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
144,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-01-01,5,4.0,3.0,iOS,True,NL
145,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-02-01,1,0.8,0.6,iOS,True,NL
146,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-03-01,9,7.2,5.3999999999999995,iOS,True,NL
147,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-04-01,4,3.2,2.4,iOS,True,NL
148,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-05-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
149,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-06-01,2,1.6,1.2,iOS,True,NL
150,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-07-01,11,8.8,6.6,iOS,True,NL
151,b66a396e-f7b1-4244-ad84-430e0b5214e1,2017-08-01,1,0.8,0.6,iOS,True,NL
152,180c1a44-2a93-4294-a941-cd5585f8f621,2016-09-01,2,1.6,1.2,Android,False,NL
153,180c1a44-2a93-4294-a941-cd5585f8f621,2016-10-01,1,0.8,0.6,Android,False,NL
154,7dd45019-3f1b-4268-88d4-867c7bc8fb57,2016-08-01,5,4.0,3.0,iOS,False,FR
155,2d8e4c67-7cf3-4de9-bc95-58381d8ed844,2016-03-01,2,1.6,1.2,iOS,False,AU
156,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-04-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
157,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-05-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
158,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-06-01,9,7.2,5.3999999999999995,iOS,False,NL
159,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-07-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
160,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-08-01,1,0.8,0.6,iOS,False,NL
161,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-09-01,4,3.2,2.4,iOS,False,NL
162,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-10-01,7,5.6000000000000005,4.2,iOS,False,NL
163,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-11-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
164,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2016-12-01,5,4.0,3.0,iOS,False,NL
165,d53805e0-6dd6-49bb-adb9-f262415a1e9b,2017-01-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
166,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2016-08-01,3,2.4000000000000004,1.7999999999999998,Android,False,NL
167,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2016-09-01,3,2.4000000000000004,1.7999999999999998,Android,False,NL
168,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2016-10-01,1,0.8,0.6,Android,False,NL
169,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2016-11-01,3,2.4000000000000004,1.7999999999999998,Android,False,NL
170,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2016-12-01,10,8.0,6.0,Android,False,NL
171,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-01-01,2,1.6,1.2,Android,False,NL
172,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-02-01,13,10.4,7.8,Android,False,NL
173,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-03-01,9,7.2,5.3999999999999995,Android,False,NL
174,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-04-01,13,10.4,7.8,Android,False,NL
175,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-05-01,1,0.8,0.6,Android,False,NL
176,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-06-01,2,1.6,1.2,Android,False,NL
177,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-07-01,8,6.4,4.8,Android,False,NL
178,7c02b9a1-1aa3-4d3d-834d-2a6dbe5b6f36,2017-08-01,5,4.0,3.0,Android,False,NL
179,82b19a1b-303d-4721-b2aa-dd2fa6360b55,2016-10-01,1,0.8,0.6,iOS,True,NL
180,feb873fe-e5ba-4437-8371-c7cef4c5861a,2016-02-01,10,8.0,6.0,Android,True,AU
181,5f2bceb0-fd56-426e-b844-eb1d846ef83d,2016-04-01,5,4.0,3.0,iOS,False,AU
182,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-04-01,1,0.8,0.6,Android,True,NL
183,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-05-01,10,8.0,6.0,Android,True,NL
184,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-06-01,10,8.0,6.0,Android,True,NL
185,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-07-01,3,2.4000000000000004,1.7999999999999998,Android,True,NL
186,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-08-01,5,4.0,3.0,Android,True,NL
187,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-09-01,2,1.6,1.2,Android,True,NL
188,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-10-01,5,4.0,3.0,Android,True,NL
189,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-11-01,2,1.6,1.2,Android,True,NL
190,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2016-12-01,8,6.4,4.8,Android,True,NL
191,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2017-01-01,1,0.8,0.6,Android,True,NL
192,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2017-02-01,11,8.8,6.6,Android,True,NL
193,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2017-03-01,3,2.4000000000000004,1.7999999999999998,Android,True,NL
194,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2017-04-01,7,5.6000000000000005,4.2,Android,True,NL
195,91618e3f-4d1e-464b-b8a3-e1a8bfe2c2c1,2017-05-01,6,4.800000000000001,3.5999999999999996,Android,True,NL
196,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-07-01,7,5.6000000000000005,4.2,iOS,False,NL
197,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-08-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
198,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-09-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
199,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-10-01,9,7.2,5.3999999999999995,iOS,False,NL
200,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-11-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
201,840e96ff-fddb-4d71-8236-29ff86b1e89c,2016-12-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
202,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-01-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
203,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-02-01,2,1.6,1.2,iOS,False,NL
204,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-03-01,11,8.8,6.6,iOS,False,NL
205,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-04-01,9,7.2,5.3999999999999995,iOS,False,NL
206,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-05-01,4,3.2,2.4,iOS,False,NL
207,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-06-01,11,8.8,6.6,iOS,False,NL
208,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-07-01,7,5.6000000000000005,4.2,iOS,False,NL
209,840e96ff-fddb-4d71-8236-29ff86b1e89c,2017-08-01,8,6.4,4.8,iOS,False,NL
210,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-04-01,13,10.4,7.8,iOS,True,AU
211,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-05-01,6,4.800000000000001,3.5999999999999996,iOS,True,AU
212,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-06-01,11,8.8,6.6,iOS,True,AU
213,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-07-01,9,7.2,5.3999999999999995,iOS,True,AU
214,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-08-01,8,6.4,4.8,iOS,True,AU
215,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-09-01,5,4.0,3.0,iOS,True,AU
216,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-10-01,10,8.0,6.0,iOS,True,AU
217,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-11-01,6,4.800000000000001,3.5999999999999996,iOS,True,AU
218,18a7165f-d127-49a0-9bb6-a64737e4101f,2016-12-01,1,0.8,0.6,iOS,True,AU
219,18a7165f-d127-49a0-9bb6-a64737e4101f,2017-01-01,9,7.2,5.3999999999999995,iOS,True,AU
220,18a7165f-d127-49a0-9bb6-a64737e4101f,2017-02-01,7,5.6000000000000005,4.2,iOS,True,AU
221,e46a201f-89c2-47f4-be4a-7ac97be7d2d5,2016-07-01,8,6.4,4.8,iOS,False,AU
222,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2016-09-01,1,0.8,0.6,Android,False,AU
223,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2016-10-01,5,4.0,3.0,Android,False,AU
224,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2016-11-01,11,8.8,6.6,Android,False,AU
225,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2016-12-01,2,1.6,1.2,Android,False,AU
226,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2017-01-01,9,7.2,5.3999999999999995,Android,False,AU
227,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2017-02-01,9,7.2,5.3999999999999995,Android,False,AU
228,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2017-03-01,9,7.2,5.3999999999999995,Android,False,AU
229,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2017-04-01,4,3.2,2.4,Android,False,AU
230,c3f55ae3-c04c-4f3d-a0a3-68d3fb307386,2017-05-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
231,7f0a4a35-4817-4f1c-a390-23bf065e9103,2016-05-01,9,7.2,5.3999999999999995,iOS,False,AU
232,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-05-01,12,9.600000000000001,7.199999999999999,iOS,False,AU
233,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-06-01,4,3.2,2.4,iOS,False,AU
234,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-07-01,1,0.8,0.6,iOS,False,AU
235,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-08-01,10,8.0,6.0,iOS,False,AU
236,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-09-01,5,4.0,3.0,iOS,False,AU
237,29a3c961-66cc-43a7-b805-840be2ddadcc,2016-10-01,4,3.2,2.4,iOS,False,AU
